timestamp,episode,steps,total_reward,avg_loss,epsilon
2025-12-06T02:33:48.866822,64,5000,149.6000000000005,0.48610821701288226,0.050000000000000044
2025-12-06T02:34:06.910164,65,5000,145.20000000000041,0.486054319024086,0.050000000000000044
2025-12-06T02:34:24.834058,66,5000,201.50000000000048,0.4862023527622223,0.050000000000000044
2025-12-06T02:34:44.114450,67,5000,215.8000000000004,0.4862536637246609,0.050000000000000044
2025-12-06T02:35:00.713724,68,5000,177.4000000000004,0.48628280883431435,0.050000000000000044
2025-12-06T02:35:17.076391,69,5000,185.90000000000035,0.4863205727636814,0.050000000000000044
2025-12-06T02:35:33.466226,70,5000,240.7000000000004,0.486546304833889,0.050000000000000044
2025-12-06T02:35:50.162746,71,5000,201.80000000000052,0.4862224134027958,0.050000000000000044
2025-12-06T02:36:06.483450,72,5000,231.5000000000001,0.48628436287641524,0.050000000000000044
2025-12-06T02:36:23.273674,73,5000,183.1000000000004,0.48647620651125906,0.050000000000000044
2025-12-06T02:36:39.578154,74,5000,171.2000000000005,0.4863438395678997,0.050000000000000044
2025-12-06T02:36:55.861735,75,5000,199.00000000000054,0.4862144655108452,0.050000000000000044
2025-12-06T02:37:12.210824,76,5000,226.00000000000045,0.48635183200240134,0.050000000000000044
2025-12-06T02:37:28.403190,77,5000,211.70000000000044,0.4863763882160187,0.050000000000000044
2025-12-06T02:37:44.714097,78,5000,219.5000000000004,0.48675201270580293,0.050000000000000044
2025-12-06T02:38:00.925886,79,5000,219.40000000000035,0.48646950497627256,0.050000000000000044
2025-12-06T02:38:17.196993,80,5000,163.10000000000036,0.4867852035522461,0.050000000000000044
2025-12-06T02:38:33.524291,81,5000,190.90000000000052,0.48615468193292616,0.050000000000000044
2025-12-06T02:38:50.353617,82,5000,140.10000000000034,0.4863380578517914,0.050000000000000044
2025-12-06T02:39:06.770062,83,5000,212.30000000000038,0.4867356956124306,0.050000000000000044
2025-12-06T02:39:23.192202,84,5000,204.5000000000004,0.48665469847321513,0.050000000000000044
2025-12-06T02:39:39.629537,85,5000,138.60000000000036,0.4866012851297855,0.050000000000000044
2025-12-06T02:39:56.050689,86,5000,177.6000000000004,0.4867120148897171,0.050000000000000044
2025-12-06T02:40:12.329104,87,5000,197.70000000000047,0.48646284083724023,0.050000000000000044
2025-12-06T02:40:28.562269,88,5000,231.90000000000018,0.4866495710968971,0.050000000000000044
2025-12-06T02:40:45.184224,89,5000,187.80000000000038,0.48638849427104,0.050000000000000044
2025-12-06T02:41:01.484051,90,5000,227.70000000000007,0.4867229782521725,0.050000000000000044
2025-12-06T02:41:17.897172,91,5000,240.39999999999986,0.48653234682679175,0.050000000000000044
2025-12-06T02:41:34.153571,92,5000,181.30000000000038,0.48648343880772593,0.050000000000000044
2025-12-06T02:41:50.433377,93,5000,193.1000000000003,0.4869004481554031,0.050000000000000044
2025-12-06T02:42:06.786869,94,5000,170.00000000000043,0.486395069372654,0.050000000000000044
2025-12-06T02:42:23.069555,95,5000,227.9000000000003,0.48676674818992616,0.050000000000000044
2025-12-06T02:42:39.278842,96,5000,161.30000000000047,0.48684132961034776,0.050000000000000044
2025-12-06T02:42:55.607351,97,5000,181.00000000000043,0.4868097442984581,0.050000000000000044
2025-12-06T02:43:12.276908,98,5000,200.3000000000004,0.48711620342731476,0.050000000000000044
2025-12-06T02:43:28.812889,99,5000,170.0000000000005,0.48699046984910965,0.050000000000000044
2025-12-06T02:43:45.801837,100,5000,197.80000000000044,0.4866172528743744,0.050000000000000044
